state,date,testPositivityRatio,caseDensity,contactTracerCapacityRatio,infectionRate,infectionRateCI90,icuCapacityRatio,vaccinationsInitiatedRatio,vaccinationsCompletedRatio,cases,deaths,positiveTests,negativeTests,contactTracers,hospitalBeds capacity,hospitalBeds currentUsageTotal,hospitalBeds currentUsageCovid,icuBeds capacity,icuBeds currentUsageTotal,icuBeds currentUsageCovid,newCases,newDeaths,vaccinesAdministeredDemographics,vaccinationsInitiatedDemographics,vaccinesDistributed,vaccinationsInitiated,vaccinationsCompleted,vaccinesAdministered,overall,caseDensity,cdcTransmissionLevel,willingness
NM,2021-09-26,0.07,27.7,0.13,1.01,0.1,0.87,0.722,0.627,248788.0,4751.0,302105.0,3292585.0,375.0,4328.0,3162.0,358.0,457.0,396.0,132.0,0.0,0.0,0,0,2924735.0,1513201.0,1315179.0,2759199.0,3,3,3,2
NM,2021-09-27,0.07,27.7,0.13,1.02,0.1,0.85,0.723,0.628,248788.0,4751.0,302482.0,3298210.0,375.0,4323.0,3140.0,348.0,457.0,388.0,121.0,0.0,0.0,0,0,2924595.0,1515062.0,1317839.0,2764841.0,3,3,3,1
NM,2021-09-28,0.072,31.0,0.12,1.02,0.1,0.81,0.723,0.629,250774.0,4766.0,302904.0,3301931.0,375.0,4224.0,3037.0,345.0,466.0,376.0,118.0,1986.0,15.0,0,0,2924735.0,1516419.0,1318969.0,2768603.0,3,3,3,2
NM,2021-09-29,0.073,32.3,0.11,1.02,0.1,0.87,0.724,0.629,251384.0,4778.0,303517.0,3307431.0,375.0,4238.0,3136.0,344.0,462.0,401.0,121.0,610.0,12.0,0,0,2931135.0,1517451.0,1319845.0,2772232.0,3,3,3,1
NM,2021-09-30,0.077,31.8,0.11,1.03,0.1,0.86,0.724,0.63,252017.0,4790.0,304556.0,3318312.0,375.0,4340.0,3203.0,359.0,464.0,400.0,120.0,633.0,12.0,0,0,2941075.0,1518717.0,1321259.0,2776638.0,3,3,3,2
NM,2021-10-01,0.083,33.7,0.11,1.03,0.1,0.87,0.726,0.632,253024.0,4803.0,305382.0,3327167.0,375.0,4338.0,3259.0,391.0,468.0,407.0,132.0,1007.0,13.0,0,0,2941875.0,1522096.0,1324646.0,2786048.0,3,3,3,2
NM,2021-10-02,0.087,34.2,0.1,1.04,0.1,0.83,0.727,0.633,253815.0,4814.0,306276.0,3335557.0,375.0,4335.0,3421.0,404.0,468.0,387.0,123.0,791.0,11.0,0,0,2952355.0,1523778.0,1326551.0,2792873.0,3,3,3,1
NM,2021-10-03,0.087,34.2,0.1,1.04,0.1,0.85,0.727,0.634,253815.0,4814.0,306940.0,3343468.0,375.0,4336.0,3299.0,389.0,466.0,398.0,131.0,0.0,0.0,0,0,2955515.0,1525208.0,1328405.0,2798495.0,3,3,3,2
NM,2021-10-04,0.089,34.2,0.1,1.04,0.1,0.85,0.729,0.635,253815.0,4814.0,307263.0,3346895.0,375.0,4331.0,3201.0,385.0,466.0,394.0,131.0,0.0,0.0,0,0,2956735.0,1527840.0,1330621.0,2808933.0,3,3,3,1
NM,2021-10-05,0.091,32.7,0.11,1.05,0.1,0.83,0.729,0.635,255577.0,4825.0,307824.0,3350948.0,375.0,4231.0,3180.0,395.0,466.0,386.0,125.0,1762.0,11.0,0,0,2956735.0,1529238.0,1331870.0,2814505.0,3,3,3,2
NM,2021-10-06,0.093,32.2,0.11,1.05,0.1,0.86,0.73,0.635,256115.0,4832.0,308604.0,3357284.0,375.0,4235.0,3234.0,374.0,466.0,400.0,120.0,538.0,7.0,0,0,2960895.0,1529877.0,1332380.0,2817214.0,3,3,3,1
NM,2021-10-07,0.093,33.6,0.11,1.05,0.1,0.87,0.73,0.636,256947.0,4842.0,309510.0,3366377.0,375.0,4344.0,3306.0,369.0,467.0,404.0,128.0,832.0,10.0,0,0,2964635.0,1530816.0,1333184.0,2820241.0,3,3,3,2
NM,2021-10-08,0.094,33.7,0.11,1.06,0.1,0.93,0.731,0.637,257970.0,4856.0,310495.0,3376436.0,375.0,4346.0,3322.0,379.0,470.0,435.0,143.0,1023.0,14.0,0,0,2980135.0,1532845.0,1334679.0,2829283.0,3,3,3,1
NM,2021-10-09,0.093,34.9,0.1,1.06,0.1,0.89,0.731,0.637,258943.0,4871.0,311241.0,3384182.0,375.0,4322.0,3304.0,382.0,464.0,415.0,123.0,973.0,15.0,0,0,3015045.0,1533448.0,1334938.0,2829941.0,3,3,3,2
NM,2021-10-10,0.094,34.9,0.1,1.07,0.1,0.9,0.733,0.638,258943.0,4871.0,311933.0,3391489.0,375.0,4337.0,3223.0,344.0,462.0,414.0,111.0,0.0,0.0,0,0,3023035.0,1536800.0,1337808.0,2845921.0,3,3,3,2
NM,2021-10-13,0.09,35.8,0.1,1.08,0.1,0.89,0.735,0.639,261370.0,4887.0,313207.0,3403687.0,375.0,4240.0,3203.0,352.0,458.0,408.0,105.0,2427.0,16.0,0,0,3024205.0,1540378.0,1340700.0,2862105.0,3,3,3,1
NM,2021-10-14,0,35.0,0.1,1.09,0.1,0.81,0.735,0.64,262078.0,4901.0,0,0,375.0,4338.0,3117.0,378.0,458.0,372.0,104.0,708.0,14.0,0,0,3044815.0,1541474.0,1341592.0,2866616.0,3,3,3,2
NM,2021-10-15,0,34.0,0.11,1.09,0.1,0.86,0.736,0.641,262954.0,4921.0,0,0,375.0,4339.0,3255.0,367.0,453.0,391.0,102.0,876.0,20.0,0,0,3050435.0,1543437.0,1344070.0,2876311.0,3,3,3,2
NM,2021-10-16,0,32.8,0.11,1.1,0.1,0.86,0.737,0.642,263755.0,4932.0,0,0,375.0,4339.0,3255.0,367.0,453.0,391.0,102.0,801.0,11.0,0,0,3062615.0,1545246.0,1345811.0,2884426.0,3,3,3,1
NV,2021-01-15,0.184,71.0,0.05,0.88,0.1,0.84,0.02,0.005,256463.0,3664.0,361360.0,2094436.0,600.0,8718.0,6962.0,1724.0,944.0,792.0,423.0,2420.0,68.0,0,0,210075.0,62370.0,13900.0,76844.0,3,3,3,2
NV,2021-01-16,0.189,66.5,0.06,0.86,0.1,0.83,0.022,0.005,258438.0,3704.0,364010.0,2105177.0,600.0,8739.0,6845.0,1763.0,946.0,783.0,414.0,1975.0,40.0,0,0,211750.0,67679.0,15308.0,83674.0,3,3,3,3
NV,2021-01-20,0.175,51.6,0.08,0.82,0.1,0.84,0.028,0.005,264223.0,3794.0,370655.0,2137347.0,600.0,8741.0,6717.0,1714.0,953.0,796.0,409.0,1356.0,10.0,0,0,211750.0,85391.0,16665.0,102840.0,3,3,3,2
NV,2021-01-21,0.179,51.9,0.08,0.82,0.1,0.82,0.029,0.006,265228.0,3869.0,373513.0,2150723.0,600.0,8893.0,6787.0,1648.0,953.0,783.0,383.0,1005.0,75.0,0,0,276775.0,89110.0,17209.0,107133.0,3,3,3,2
NV,2021-01-22,0.179,47.2,0.08,0.81,0.1,0.82,0.031,0.006,266643.0,3915.0,375781.0,2160740.0,600.0,8903.0,6850.0,1569.0,948.0,780.0,361.0,1415.0,46.0,0,0,278175.0,95837.0,19296.0,115991.0,3,3,3,3
NV,2021-01-23,0.171,45.9,0.08,0.81,0.1,0.81,0.034,0.007,268344.0,3967.0,377885.0,2172218.0,600.0,8900.0,6826.0,1507.0,942.0,766.0,334.0,1701.0,52.0,0,0,281100.0,105222.0,20345.0,126458.0,3,3,3,3
NV,2021-01-24,0.168,45.0,0.09,0.81,0.1,0.81,0.037,0.007,269928.0,4017.0,379660.0,2180569.0,600.0,8909.0,6776.0,1478.0,948.0,768.0,333.0,1584.0,50.0,0,0,286950.0,115160.0,20972.0,137031.0,3,3,3,3
NV,2021-01-25,0.167,42.6,0.09,0.81,0.1,0.79,0.042,0.007,271029.0,4027.0,381000.0,2186537.0,600.0,8909.0,6771.0,1452.0,946.0,743.0,340.0,1101.0,10.0,0,0,286950.0,129223.0,22068.0,152203.0,3,3,3,2
NV,2021-01-26,0.176,42.4,0.09,0.81,0.1,0.79,0.044,0.007,272006.0,4032.0,382169.0,2191773.0,600.0,8761.0,6691.0,1487.0,949.0,754.0,336.0,977.0,5.0,0,0,286950.0,136670.0,22279.0,159869.0,3,3,3,2
NV,2021-01-27,0.172,40.4,0.1,0.81,0.1,0.83,0.046,0.007,272942.0,4092.0,383595.0,2199500.0,600.0,8746.0,6739.0,1424.0,949.0,787.0,355.0,936.0,60.0,0,0,338025.0,140934.0,22508.0,164362.0,3,3,3,3
NV,2021-01-28,0.17,40.9,0.1,0.81,0.1,0.82,0.049,0.008,274039.0,4139.0,385434.0,2208861.0,600.0,8969.0,6889.0,1343.0,957.0,780.0,326.0,1097.0,47.0,0,0,338525.0,149464.0,23852.0,174367.0,3,3,3,3
NV,2021-01-29,0.164,39.3,0.1,0.81,0.1,0.8,0.054,0.009,275125.0,4188.0,387098.0,2218363.0,600.0,8978.0,6867.0,1303.0,948.0,763.0,303.0,1086.0,49.0,0,0,339500.0,167481.0,26327.0,194942.0,3,3,3,3
NV,2021-01-30,0.163,37.9,0.1,0.81,0.1,0.68,0.058,0.009,276507.0,4225.0,388543.0,2226793.0,600.0,8964.0,6859.0,1255.0,1110.0,750.0,301.0,1382.0,37.0,0,0,339900.0,179805.0,29163.0,210185.0,3,3,3,3
NV,2021-01-31,0.161,35.3,0.11,0.81,0.1,0.79,0.062,0.01,277547.0,4268.0,389932.0,2233927.0,600.0,8964.0,6690.0,1259.0,933.0,740.0,290.0,1040.0,43.0,0,0,368800.0,191175.0,31783.0,224192.0,3,3,3,3
NV,2021-02-01,0.158,34.4,0.11,0.81,0.1,0.85,0.067,0.011,278447.0,4271.0,390265.0,2235897.0,600.0,8950.0,6606.0,1258.0,881.0,748.0,284.0,900.0,3.0,0,0,368800.0,205892.0,33923.0,241078.0,3,3,3,2
NV,2021-02-02,0.156,33.5,0.12,0.81,0.1,0.79,0.069,0.012,279228.0,4281.0,391017.0,2239666.0,600.0,8733.0,6386.0,1199.0,921.0,725.0,259.0,781.0,10.0,0,0,368800.0,211931.0,35559.0,248754.0,3,3,3,2
NV,2021-02-03,0.153,32.9,0.12,0.81,0.1,0.79,0.07,0.012,280025.0,4328.0,392041.0,2246434.0,600.0,8780.0,6635.0,1159.0,920.0,728.0,273.0,797.0,47.0,0,0,417175.0,214342.0,37568.0,253174.0,3,3,3,3
NV,2021-02-04,0.144,31.5,0.12,0.8,0.1,0.77,0.077,0.013,280835.0,4376.0,393322.0,2255590.0,600.0,8945.0,6790.0,1175.0,914.0,706.0,260.0,810.0,48.0,0,0,417875.0,236799.0,41227.0,279471.0,3,3,3,2
NV,2021-02-05,0.143,30.9,0.13,0.8,0.1,0.72,0.079,0.015,281780.0,4428.0,394979.0,2265483.0,600.0,8907.0,6737.0,1132.0,947.0,683.0,274.0,945.0,52.0,0,0,424800.0,244381.0,45735.0,291601.0,3,3,3,3
NV,2021-02-06,0.138,28.7,0.14,0.8,0.1,0.79,0.082,0.016,282700.0,4466.0,396095.0,2274052.0,600.0,8900.0,6596.0,1036.0,911.0,718.0,252.0,920.0,38.0,0,0,425300.0,252886.0,49925.0,304323.0,3,3,3,3
NV,2021-02-07,0.131,27.4,0.14,0.8,0.1,0.79,0.086,0.018,283459.0,4498.0,397066.0,2281112.0,600.0,8895.0,6537.0,1049.0,902.0,713.0,253.0,759.0,32.0,0,0,427800.0,264060.0,56456.0,322252.0,3,3,3,2
NV,2021-02-08,0.129,26.4,0.15,0.79,0.1,0.75,0.088,0.02,284137.0,4521.0,397575.0,2285303.0,600.0,8898.0,6463.0,1018.0,926.0,692.0,246.0,678.0,23.0,0,0,427800.0,269657.0,62654.0,334073.0,3,3,3,3
NV,2021-02-10,0.12,23.9,0.16,0.79,0.1,0.75,0.092,0.022,285178.0,4565.0,399227.0,2299050.0,600.0,8719.0,6532.0,952.0,960.0,717.0,234.0,499.0,41.0,0,0,510200.0,282040.0,67651.0,351531.0,2,2,3,3
NV,2021-02-11,0.116,23.3,0.17,0.79,0.1,0.79,0.095,0.024,285869.0,4585.0,400191.0,2308009.0,600.0,8885.0,6767.0,945.0,905.0,718.0,220.0,691.0,20.0,0,0,521200.0,291370.0,73088.0,366333.0,2,2,3,2
NV,2021-02-12,0.102,22.0,0.18,0.78,0.1,0.81,0.097,0.025,286514.0,4640.0,401072.0,2318932.0,600.0,8905.0,6747.0,909.0,906.0,731.0,220.0,645.0,55.0,0,0,533800.0,299502.0,77555.0,379077.0,2,2,3,3
NV,2021-02-13,0.097,20.4,0.19,0.78,0.1,0.79,0.1,0.027,287091.0,4668.0,402239.0,2331047.0,600.0,8918.0,6661.0,894.0,909.0,722.0,202.0,577.0,28.0,0,0,533800.0,308611.0,83485.0,394172.0,2,2,3,3
NV,2021-02-14,0.095,20.5,0.19,0.79,0.1,0.77,0.103,0.029,287874.0,4695.0,403198.0,2339205.0,600.0,8887.0,6489.0,869.0,907.0,695.0,230.0,783.0,27.0,0,0,533800.0,318400.0,90476.0,411057.0,2,2,3,3
NV,2021-02-15,0.093,20.2,0.19,0.79,0.1,0.69,0.106,0.032,288483.0,4709.0,403671.0,2345081.0,600.0,8879.0,6412.0,808.0,988.0,678.0,197.0,609.0,14.0,0,0,534775.0,327691.0,98469.0,428423.0,2,2,3,3
NV,2021-02-17,0.088,18.2,0.21,0.8,0.1,0.75,0.109,0.035,289094.0,4736.0,404654.0,2354996.0,600.0,8690.0,6341.0,762.0,903.0,674.0,177.0,330.0,14.0,0,0,550375.0,336432.0,107905.0,446800.0,2,2,3,2
NV,2021-02-18,0.085,16.7,0.23,0.8,0.1,0.75,0.111,0.036,289465.0,4776.0,405312.0,2362808.0,600.0,8854.0,6589.0,763.0,905.0,681.0,165.0,371.0,40.0,0,0,593275.0,340695.0,109852.0,453012.0,2,2,3,2
NV,2021-02-19,0.085,16.0,0.24,0.81,0.1,0.74,0.113,0.038,289962.0,4807.0,405899.0,2370937.0,600.0,8862.0,6580.0,730.0,899.0,667.0,160.0,497.0,31.0,0,0,593275.0,346585.0,117870.0,466981.0,2,2,3,3
NV,2021-02-20,0.083,15.3,0.25,0.82,0.1,0.76,0.124,0.045,290399.0,4838.0,406404.0,2377056.0,600.0,8865.0,6468.0,703.0,905.0,692.0,152.0,437.0,31.0,0,0,645250.0,380921.0,138633.0,522332.0,2,2,3,3
NV,2021-02-21,0.076,13.3,0.29,0.83,0.1,0.76,0.128,0.051,290742.0,4870.0,406806.0,2383015.0,600.0,8863.0,6337.0,675.0,894.0,675.0,141.0,343.0,32.0,0,0,646450.0,393813.0,157477.0,555742.0,2,2,2,2
NV,2021-02-22,0.078,11.8,0.33,0.84,0.1,0.75,0.13,0.054,291024.0,4872.0,407149.0,2386150.0,600.0,8858.0,6280.0,651.0,898.0,676.0,133.0,282.0,2.0,0,0,646450.0,400079.0,165269.0,569810.0,2,2,2,1
NV,2021-02-23,0.084,11.3,0.35,0.86,0.1,0.72,0.13,0.057,291198.0,4882.0,408313.0,2394632.0,600.0,8701.0,6119.0,600.0,897.0,650.0,117.0,174.0,10.0,0,0,646450.0,401413.0,174793.0,586518.0,2,2,2,2
NV,2021-02-24,0.081,12.1,0.32,0.87,0.1,0.73,0.132,0.059,291698.0,4903.0,408919.0,2403526.0,600.0,8703.0,6261.0,579.0,897.0,657.0,116.0,500.0,21.0,0,0,719880.0,405839.0,181901.0,598423.0,2,2,2,2
NV,2021-02-25,0.078,12.2,0.32,0.88,0.1,0.72,0.133,0.06,292100.0,4922.0,409473.0,2411784.0,600.0,8862.0,6501.0,572.0,890.0,639.0,113.0,402.0,19.0,0,0,742630.0,409992.0,186083.0,606821.0,2,2,2,3
NV,2021-02-26,0.08,12.6,0.31,0.9,0.1,0.73,0.136,0.063,292689.0,4934.0,410156.0,2420168.0,600.0,8868.0,6505.0,546.0,896.0,657.0,117.0,589.0,12.0,0,0,809180.0,418700.0,192590.0,622189.0,2,2,2,3
NV,2021-02-27,0.079,12.8,0.31,0.91,0.1,0.72,0.139,0.066,293152.0,4942.0,410661.0,2426662.0,600.0,8880.0,6378.0,528.0,884.0,634.0,114.0,463.0,8.0,0,0,858340.0,427656.0,203549.0,642562.0,2,2,2,3
NV,2021-02-28,0.08,12.9,0.3,0.93,0.1,0.72,0.142,0.07,293529.0,4957.0,411232.0,2433964.0,600.0,8874.0,6207.0,497.0,895.0,648.0,108.0,377.0,15.0,0,0,867240.0,437485.0,216234.0,665577.0,2,2,2,3
NV,2021-03-01,0.078,12.9,0.3,0.94,0.1,0.72,0.145,0.073,293815.0,4957.0,411359.0,2435612.0,600.0,8865.0,6173.0,498.0,886.0,635.0,100.0,286.0,0.0,0,0,867240.0,447761.0,225648.0,685692.0,2,2,2,3
NV,2021-03-02,0.069,13.2,0.29,0.95,0.1,0.7,0.149,0.077,294047.0,4957.0,411634.0,2439300.0,600.0,8698.0,6029.0,476.0,889.0,618.0,104.0,232.0,0.0,0,0,867240.0,458492.0,238432.0,715121.0,2,2,2,2
NV,2021-03-03,0.069,12.2,0.32,0.96,0.1,0.7,0.15,0.079,294324.0,4972.0,412132.0,2447196.0,600.0,8675.0,6102.0,443.0,878.0,616.0,89.0,277.0,15.0,0,0,883370.0,462624.0,242435.0,723182.0,2,2,2,2
NV,2021-03-04,0.068,12.3,0.32,0.97,0.1,0.54,0.152,0.08,294742.0,4988.0,412640.0,2455213.0,600.0,8840.0,6354.0,426.0,1146.0,617.0,92.0,418.0,16.0,0,0,958450.0,468499.0,247311.0,733953.0,2,2,2,3
NV,2021-03-05,0.065,11.5,0.34,0.97,0.1,0.71,0.155,0.082,295166.0,5005.0,413091.0,2462556.0,600.0,8856.0,6387.0,412.0,877.0,619.0,83.0,424.0,17.0,0,0,984300.0,478334.0,253502.0,750160.0,2,2,2,3
NV,2021-03-06,0.063,11.2,0.35,0.98,0.1,0.74,0.16,0.085,295558.0,5024.0,413679.0,2471538.0,600.0,8851.0,6368.0,427.0,832.0,619.0,97.0,392.0,19.0,0,0,1018580.0,493295.0,261159.0,773285.0,2,2,2,3
NV,2021-03-07,0.061,11.6,0.34,0.98,0.1,0.68,0.165,0.088,296030.0,5036.0,414071.0,2477716.0,600.0,8853.0,6214.0,411.0,869.0,594.0,81.0,472.0,12.0,0,0,1033680.0,508997.0,271618.0,800030.0,2,2,2,3
NV,2021-03-08,0.062,11.4,0.34,0.98,0.1,0.67,0.171,0.092,296267.0,5037.0,414382.0,2481042.0,600.0,8760.0,6160.0,415.0,870.0,584.0,81.0,237.0,1.0,0,0,1033680.0,527092.0,282424.0,829262.0,2,2,2,3
NV,2021-03-09,0.061,11.2,0.35,0.97,0.1,0.69,0.175,0.096,296457.0,5040.0,414760.0,2487359.0,600.0,8690.0,6067.0,414.0,871.0,600.0,81.0,190.0,3.0,0,0,1033680.0,539447.0,294908.0,855890.0,2,2,2,2
NV,2021-03-10,0.061,11.8,0.33,0.97,0.1,0.7,0.177,0.097,296872.0,5054.0,415147.0,2493977.0,600.0,8686.0,6286.0,391.0,863.0,601.0,79.0,415.0,14.0,0,0,1124830.0,544881.0,298403.0,864967.0,2,2,2,3
NV,2021-03-11,0.058,11.4,0.34,0.96,0.1,0.71,0.18,0.099,297203.0,5069.0,415835.0,2507208.0,600.0,8785.0,6335.0,402.0,855.0,611.0,72.0,331.0,15.0,0,0,1137630.0,553065.0,304199.0,878645.0,2,2,2,3
NV,2021-03-12,0.056,12.3,0.32,0.95,0.1,0.73,0.185,0.103,297813.0,5080.0,416469.0,2519060.0,600.0,8768.0,6289.0,373.0,866.0,632.0,78.0,610.0,11.0,0,0,1161380.0,568912.0,316682.0,904504.0,2,2,2,3
NV,2021-03-13,0.055,14.6,0.27,0.94,0.1,0.7,0.19,0.107,298706.0,5099.0,416939.0,2527782.0,600.0,8759.0,6213.0,347.0,864.0,605.0,76.0,893.0,19.0,0,0,1166260.0,585867.0,328394.0,930754.0,2,2,3,3
NV,2021-03-14,0.053,14.4,0.27,0.93,0.1,0.72,0.196,0.11,299142.0,5119.0,417300.0,2535134.0,600.0,8762.0,6083.0,342.0,863.0,624.0,75.0,436.0,20.0,0,0,1169770.0,603756.0,339960.0,958706.0,2,2,3,3
NV,2021-03-15,0.051,14.2,0.28,0.92,0.1,0.51,0.202,0.114,299318.0,5119.0,417519.0,2539196.0,600.0,8769.0,5946.0,342.0,1177.0,601.0,71.0,176.0,0.0,0,0,1169770.0,622883.0,352638.0,989342.0,2,2,2,3
NV,2021-03-16,0.051,14.2,0.27,0.91,0.1,0.65,0.208,0.117,299517.0,5121.0,417889.0,2545121.0,600.0,8686.0,5888.0,316.0,871.0,568.0,72.0,199.0,2.0,0,0,1169770.0,640086.0,360316.0,1013805.0,2,2,2,2
NV,2021-03-17,0.05,13.9,0.28,0.91,0.1,0.66,0.209,0.118,299875.0,5136.0,418256.0,2552543.0,600.0,8671.0,5999.0,329.0,872.0,575.0,71.0,358.0,15.0,0,0,1188400.0,644080.0,363581.0,1020137.0,2,2,2,3
NV,2021-03-18,0.049,13.8,0.28,0.9,0.1,0.69,0.212,0.12,300177.0,5148.0,418573.0,2560685.0,600.0,8829.0,6323.0,358.0,878.0,606.0,76.0,302.0,12.0,0,0,1302310.0,651736.0,370823.0,1034347.0,2,2,2,3
NV,2021-03-19,0.048,12.2,0.32,0.9,0.1,0.68,0.218,0.123,300434.0,5157.0,418919.0,2567955.0,600.0,8831.0,6200.0,341.0,873.0,594.0,64.0,257.0,9.0,0,0,1324080.0,672177.0,378958.0,1062287.0,2,2,2,3
NV,2021-03-20,0.047,9.2,0.42,0.9,0.1,0.67,0.224,0.126,300696.0,5161.0,419252.0,2575014.0,600.0,8832.0,6187.0,335.0,869.0,581.0,65.0,262.0,4.0,0,0,1334610.0,689756.0,386703.0,1086559.0,1,1,2,3
NV,2021-03-21,0.048,8.4,0.46,0.9,0.1,0.7,0.231,0.129,300962.0,5171.0,419582.0,2580518.0,600.0,8810.0,6070.0,333.0,825.0,575.0,65.0,266.0,10.0,0,0,1348650.0,710024.0,398417.0,1116221.0,1,1,2,3
NV,2021-03-22,0.049,8.7,0.45,0.91,0.1,0.62,0.237,0.133,301187.0,5172.0,419814.0,2583851.0,600.0,8847.0,6005.0,334.0,863.0,539.0,54.0,225.0,1.0,0,0,1348650.0,728878.0,410553.0,1145354.0,1,1,2,3
NV,2021-03-23,0.049,8.5,0.46,0.91,0.1,0.65,0.241,0.135,301360.0,5174.0,420154.0,2589159.0,600.0,8691.0,5871.0,307.0,861.0,563.0,61.0,173.0,2.0,0,0,1348650.0,742578.0,417067.0,1164939.0,1,1,2,2
NV,2021-03-24,0.049,7.6,0.52,0.92,0.1,0.68,0.242,0.136,301506.0,5188.0,420526.0,2596931.0,600.0,8669.0,6014.0,302.0,861.0,584.0,63.0,146.0,14.0,0,0,1389160.0,746550.0,418727.0,1170434.0,1,1,2,3
NV,2021-03-25,0.051,7.3,0.53,0.94,0.1,0.65,0.246,0.137,301749.0,5203.0,421002.0,2605569.0,600.0,8849.0,6272.0,289.0,920.0,596.0,66.0,243.0,15.0,0,0,1491350.0,757829.0,423335.0,1185896.0,1,1,2,3
NV,2021-03-26,0.052,8.2,0.48,0.95,0.1,0.7,0.252,0.141,302196.0,5215.0,421402.0,2613444.0,600.0,8845.0,6300.0,291.0,872.0,609.0,67.0,447.0,12.0,0,0,1511590.0,776760.0,433856.0,1214518.0,1,1,2,3
NV,2021-03-27,0.051,9.0,0.43,0.96,0.1,0.69,0.258,0.145,302642.0,5226.0,421710.0,2620501.0,600.0,8841.0,6277.0,308.0,862.0,592.0,63.0,446.0,11.0,0,0,1524590.0,794374.0,446240.0,1243965.0,1,1,2,3
NV,2021-03-28,0.053,9.2,0.42,0.98,0.1,0.71,0.264,0.149,302939.0,5236.0,422150.0,2626670.0,600.0,8850.0,6120.0,278.0,863.0,611.0,69.0,297.0,10.0,0,0,1548430.0,812950.0,458957.0,1274357.0,1,1,2,3
NV,2021-03-29,0.053,8.8,0.44,1.0,0.1,0.68,0.269,0.153,303081.0,5236.0,422400.0,2630049.0,600.0,8850.0,6059.0,272.0,896.0,611.0,70.0,142.0,0.0,0,0,1548430.0,828805.0,472434.0,1303006.0,1,1,2,3
NV,2021-03-30,0.053,9.0,0.43,1.01,0.1,0.7,0.274,0.157,303292.0,5237.0,422727.0,2634687.0,600.0,8678.0,5910.0,266.0,872.0,614.0,68.0,211.0,1.0,0,0,1548430.0,842620.0,483961.0,1328018.0,1,1,2,2
NV,2021-03-31,0.056,9.3,0.42,1.03,0.1,0.7,0.275,0.158,303520.0,5239.0,423176.0,2641784.0,600.0,8675.0,6051.0,265.0,862.0,603.0,70.0,228.0,2.0,0,0,1607680.0,845896.0,486838.0,1335002.0,1,1,2,2
NV,2021-04-01,0.056,9.5,0.41,1.04,0.1,0.71,0.277,0.16,303799.0,5249.0,423497.0,2648015.0,600.0,8844.0,6331.0,268.0,861.0,609.0,69.0,279.0,10.0,0,0,1704450.0,853774.0,492187.0,1348526.0,1,1,2,3
NV,2021-04-02,0.058,9.0,0.43,1.05,0.1,0.7,0.283,0.163,304131.0,5256.0,423985.0,2655317.0,600.0,8844.0,6363.0,313.0,849.0,598.0,70.0,332.0,7.0,0,0,1738190.0,870382.0,501868.0,1374197.0,1,1,2,3
NV,2021-04-03,0.063,8.5,0.46,1.06,0.1,0.7,0.287,0.167,304470.0,5260.0,424472.0,2661446.0,600.0,8841.0,6162.0,274.0,858.0,598.0,63.0,339.0,4.0,0,0,1762150.0,883760.0,514603.0,1399135.0,1,1,2,3
NV,2021-04-04,0.065,9.2,0.42,1.07,0.1,0.76,0.292,0.172,304924.0,5274.0,424822.0,2665223.0,600.0,8842.0,6038.0,270.0,858.0,655.0,54.0,454.0,14.0,0,0,1770070.0,899995.0,530902.0,1431817.0,1,1,2,3
NV,2021-04-05,0.065,9.8,0.4,1.08,0.1,0.66,0.297,0.178,305184.0,5274.0,425115.0,2668810.0,600.0,8834.0,6042.0,289.0,865.0,575.0,62.0,260.0,0.0,0,0,1770070.0,913961.0,548467.0,1462114.0,1,1,2,3
NV,2021-04-06,0.065,9.6,0.41,1.08,0.1,0.67,0.3,0.182,305361.0,5275.0,425356.0,2672366.0,600.0,8753.0,6029.0,336.0,870.0,585.0,66.0,177.0,1.0,0,0,1770070.0,924577.0,559150.0,1482433.0,1,1,2,2
NV,2021-04-07,0.066,9.9,0.39,1.08,0.1,0.69,0.301,0.182,305655.0,5297.0,425832.0,2679098.0,600.0,8753.0,6271.0,320.0,874.0,606.0,60.0,294.0,22.0,0,0,1880810.0,927099.0,560900.0,1487176.0,1,1,2,3
NV,2021-04-08,0.099,9.9,0.39,1.08,0.1,0.73,0.304,0.185,305929.0,5308.0,430876.0,2715298.0,600.0,8757.0,6331.0,330.0,860.0,625.0,52.0,274.0,11.0,0,0,1960140.0,937259.0,569765.0,1505143.0,1,1,2,3
NV,2021-04-09,0.099,10.1,0.38,1.08,0.1,0.71,0.311,0.19,306315.0,5313.0,431224.0,2720940.0,600.0,8770.0,6360.0,314.0,869.0,614.0,56.0,386.0,5.0,0,0,1976580.0,957169.0,586035.0,1536848.0,2,2,2,3
NV,2021-04-10,0.098,11.5,0.34,1.08,0.1,0.69,0.319,0.196,306952.0,5323.0,431539.0,2726262.0,600.0,8848.0,6347.0,310.0,868.0,601.0,56.0,637.0,10.0,0,0,2001620.0,982312.0,603867.0,1576189.0,2,2,2,3
NV,2021-04-11,0.097,0,0,1.07,0.1,0.68,0.327,0.203,307704.0,5332.0,431921.0,2731195.0,600.0,8833.0,6244.0,298.0,858.0,582.0,57.0,0,9.0,0,0,2014340.0,1006304.0,624316.0,1615552.0,2,2,2,3
